Date,Return1,Return2,rsi2,macd2,obv2,rsi1,macd1,obv1,Hedge Ratio,Half Life,Spread,ADF,Hedge Ratio Long,Half Life Long,Spread Long,ADF Long
2023-06-13 14:30:00+00:00,0.00026785819671015787,0.00015188119837805658,62.566853245168275,0.37469043521412004,2493129,51.60828691133269,0.22332753105551717,858454,1.716584837111233,0.40379430458352,1.035006898432214,0.23085863837000464,1.7169510343927137,0.4037081819314153,-0.690043387053226,0.7222503997019541
2023-06-13 15:30:00+00:00,-0.0021450137322105434,-0.0013675299428674847,60.00686435115371,0.34947605176887464,2312905,48.46277873808439,0.17611477055187663,814851,1.7145764020046927,0.4042673045946005,1.2456698279603755,0.025968336876448034,1.7163675849383222,0.40384541554066555,-0.5920678161867791,0.6954380410144498
2023-06-13 16:30:00+00:00,0.004018082837372816,0.0018229193897791873,62.2260825803745,0.335311428548863,2432902,54.11040596837888,0.17301551115907898,847095,1.7135360631901635,0.40451274732408227,0.6267028721468473,0.0013866878453708286,1.7157935153290307,0.40398053400209016,-0.7291715461789525,0.6718797613473446
2023-06-13 17:30:00+00:00,0.004711737182193865,0.0031820481107001086,65.80228835088937,0.33714464013158363,2582539,59.710321175138475,0.21089473464242303,884391,1.7128026103781635,0.40468596694099374,0.005934417978092695,0.0004363846738259618,1.715294501935854,0.4040980599994172,-0.8756724593189174,0.7056728670149777
2023-06-13 18:30:00+00:00,-0.0045335616212840435,-0.001892864511989778,62.0373243609512,0.32476730288009037,2334127,53.00710630205197,0.19748489904384314,832178,1.7116750832624956,0.40495254463761277,0.6530893436643311,0.10754970919139373,1.7147968697602987,0.40421532881433136,-0.66940581947817,0.6374877204848604
2023-06-13 19:30:00+00:00,0.002580425152600263,7.58574172330384e-05,62.13075193993254,0.3117681569059272,2914834,56.02986571918708,0.2078620535993423,917513,1.7107505983860218,0.4051713798690955,0.16318231736168703,2.360171116059275e-18,1.7143967214705242,0.40430967458068756,-0.7686688097512369,0.7013005189126365
2023-06-14 13:30:00+00:00,0.005494543650894634,0.004083748187849068,66.86789446633091,0.31956892110918034,3132724,61.70177150175311,0.2630824131225893,952763,1.709698716600058,0.40542065910791114,-0.6271890605657751,1.4004510902813465e-08,1.714015955133446,0.40439949143062665,-0.9411461509267756,0.7119954894403954
2023-06-14 14:30:00+00:00,-0.0030094195899241782,0.0012068462763599186,68.13965822852862,0.32842073233706515,3305100,57.33401306060942,0.27622531378476367,865864,1.7084444631357205,0.40571829843840873,-0.03764972752267802,2.888627796814636e-07,1.7135636291448808,0.4045062399613642,-0.7514918909023756,0.48258465273205775
2023-06-14 15:30:00+00:00,-0.001641250046572118,0.0018074280909363694,69.99973484701457,0.34118548572614316,3406086,55.05057349393334,0.26861695135265506,818116,1.7067010701668957,0.4061327391633753,0.33013025579811106,0.0011408837052965437,1.7132858965581592,0.40457181253427527,-0.619050440045517,0.4724521661635379
2023-06-14 16:30:00+00:00,-0.004761628566650522,-0.0012799623445749475,67.01511825629235,0.34051765345793683,3277759,48.97574933242467,0.21691646698427292,759317,1.7052928938134697,0.4064681105952957,1.160849315182223,0.060120536248303796,1.7128979953662204,0.4046634314682289,-0.38140495615222586,0.49106341195608016
2023-06-14 17:30:00+00:00,-0.007072801661145434,-0.0035473167355544177,59.46593710809313,0.31736739255357804,3083053,41.664531899545366,0.11091899951713913,656401,1.7038122543053804,0.40682133774330165,2.089315164224761,0.02028385235400276,1.7124087003853137,0.4047790579456752,-0.0632257048878634,0.49442228982238773
2023-06-14 18:30:00+00:00,0.007072801661145434,0.0037733047616796966,64.09919946845079,0.3155560212746167,3309695,49.74397503353823,0.08962792390515517,731719,1.7027215567578708,0.4070819317515175,0.8729496933275358,0.004215049247427374,1.71198557991602,0.40487909985430315,-0.3395980501428342,0.5278220359882906
2023-06-14 19:30:00+00:00,-0.0032168107575545335,-0.00015057637446069805,63.785297970107614,0.30974349313154903,2869231,46.57815420628922,0.04320809212249799,567982,1.7013302852748762,0.40741482506905274,1.389084922226577,0.4146619119514495,1.7114586764092472,0.40500374920778903,-0.15194006054567427,0.44444353195629693
2023-06-15 13:30:00+00:00,-0.0030477252266098986,-0.0024136934315919234,58.8192226686449,0.2888958528155001,2696632,43.74635562931357,-0.02077594546355499,511010,1.699646783590424,0.40781836982370206,1.722540701021775,0.2655547496315429,1.710934707056094,0.4051277805642293,-0.01066307657948042,0.35268747018300123
2023-06-15 14:30:00+00:00,0.0021970886085611596,0.004520849306140384,64.41366061897318,0.29320183843100267,2827744,46.28079169561456,-0.051124747885239685,567509,1.6980404277238657,0.4082041683124546,1.4961009144568884,0.20289152477690753,1.7103654046545338,0.40526262906957583,-0.01895762669552572,0.10909194130004846
2023-06-15 15:30:00+00:00,-0.0028257060699869996,-0.003916879548934382,57.165440073704595,0.27249323124036096,2749580,43.56323596279919,-0.09944808131486127,529241,1.6967401315430852,0.4085169954279143,1.6902405084522996,0.17049426439938925,1.7100391340087293,0.40533995203668066,0.09808592299514467,0.12393831034324698
2023-06-15 16:30:00+00:00,-0.00035939727072875627,-0.0016617665408604765,54.377548342229154,0.24438822556450646,2679860,43.21620755498834,-0.1393658875902304,497551,1.695522006115039,0.40881048907655176,1.4992072878899965,0.5124974712918411,1.7097651297028997,0.4054049111882351,0.12121436847717074,0.05770977360690668
2023-06-15 17:30:00+00:00,-0.0016188537342323173,0.0007557326901803663,55.44134955408124,0.22357243065310684,2824068,41.60989694244589,-0.18341130559676344,461865,1.6944456645636798,0.4090701726563955,1.7007763787425045,0.7373988624920778,1.7094709949639377,0.40547466590655296,0.2802604467629861,0.03296463465455509
